bank_transaction_id,settlement_id,utr,credit_amount,currency,value_date,narration
bnk_000000920,setl_000000920,KKBK9081684463,877.93,INR,2026-08-19,NEFT CR RAZORPAY KKBK9081684463
bnk_000000921,setl_000000921,SBIN8277194571,3417.16,INR,2026-08-23,NEFT CR RAZORPAY SBIN8277194571
bnk_000000922,setl_000000922,KKBK7594786332,1220.90,INR,2026-08-20,NEFT CR RAZORPAY KKBK7594786332
bnk_000000923,setl_000000923,KKBK9099596606,1952.73,INR,2026-08-18,NEFT CR RAZORPAY KKBK9099596606
bnk_000000924,setl_000000924,SBIN7481786488,7323.65,INR,2026-08-24,NEFT CR RAZORPAY SBIN7481786488
bnk_000000925,setl_000000925,SBIN7420082849,1953.53,INR,2026-08-23,NEFT CR RAZORPAY SBIN7420082849
bnk_000000926,setl_000000926,ICICI6301641456,1952.20,INR,2026-08-23,NEFT CR RAZORPAY ICICI6301641456
bnk_000000927,setl_000000927,AXIS1364036788,678.14,INR,2026-08-24,NEFT CR RAZORPAY AXIS1364036788
bnk_000000928,setl_000000928,KKBK6739682547,7323.58,INR,2026-08-23,NEFT CR RAZORPAY KKBK6739682547
bnk_000000929,setl_000000929,SBIN1106163845,7323.28,INR,2026-08-21,NEFT CR RAZORPAY SBIN1106163845
bnk_000000930,setl_000000930,AXIS3764474604,1553.08,INR,2026-08-18,NEFT CR RAZORPAY AXIS3764474604
bnk_000000931,setl_000000931,AXIS6709047877,1953.73,INR,2026-08-30,NEFT CR RAZORPAY AXIS6709047877
bnk_000000932,setl_000000932,KKBK5286358927,11717.12,INR,2026-08-17,NEFT CR RAZORPAY KKBK5286358927
bnk_000000933,setl_000000933,SBIN9357211829,487.81,INR,2026-08-27,NEFT CR RAZORPAY SBIN9357211829
bnk_000000934,setl_000000934,ICICI4217519234,7323.28,INR,2026-08-25,NEFT CR RAZORPAY ICICI4217519234
bnk_000000935,setl_000000935,SBIN5663801308,1952.35,INR,2026-08-29,NEFT CR RAZORPAY SBIN5663801308
bnk_000000936,setl_000000936,KKBK5424263300,1221.22,INR,2026-08-30,NEFT CR RAZORPAY KKBK5424263300
bnk_000000937,setl_000000937,AXIS2459525419,4881.55,INR,2026-08-27,NEFT CR RAZORPAY AXIS2459525419
bnk_000000938,setl_000000938,HDFC1597579155,3417.13,INR,2026-08-27,NEFT CR RAZORPAY HDFC1597579155
bnk_000000939,setl_000000939,ICICI9369571318,878.38,INR,2026-08-23,NEFT CR RAZORPAY ICICI9369571318
bnk_000000940,setl_000000940,SBIN2308442317,1220.63,INR,2026-08-27,NEFT CR RAZORPAY SBIN2308442317
bnk_000000941,setl_000000941,KKBK3098578259,1220.75,INR,2026-08-18,NEFT CR RAZORPAY KKBK3098578259
bnk_000000942,setl_000000942,KKBK5595526656,487.68,INR,2026-08-25,NEFT CR RAZORPAY KKBK5595526656
bnk_000000943,setl_000000943,SBIN2679784362,877.94,INR,2026-08-25,NEFT CR RAZORPAY SBIN2679784362
bnk_000000944,setl_000000944,ICICI6178343325,4881.90,INR,2026-08-27,NEFT CR RAZORPAY ICICI6178343325
bnk_000000945,setl_000000945,KKBK7266170179,1951.82,INR,2026-08-19,NEFT CR RAZORPAY KKBK7266170179
bnk_000000946,setl_000000946,ICICI7553503798,7323.57,INR,2026-08-24,NEFT CR RAZORPAY ICICI7553503798
bnk_000000947,setl_000000947,SBIN8698070838,4881.78,INR,2026-08-30,NEFT CR RAZORPAY SBIN8698070838
bnk_000000948,setl_000000948,KKBK8444226103,7323.48,INR,2026-08-27,NEFT CR RAZORPAY KKBK8444226103
bnk_000000949,setl_000000949,HDFC4738939076,1953.58,INR,2026-08-25,NEFT CR RAZORPAY HDFC4738939076
bnk_000000950,setl_000000950,ICICI9197960727,4881.97,INR,2026-08-25,NEFT CR RAZORPAY ICICI9197960727
bnk_000000951,setl_000000951,KKBK6695183060,7323.21,INR,2026-08-21,NEFT CR RAZORPAY KKBK6695183060
bnk_000000952,setl_000000952,HDFC7278829740,3417.35,INR,2026-08-23,NEFT CR RAZORPAY HDFC7278829740
bnk_000000953,setl_000000953,HDFC5881146883,7323.61,INR,2026-08-24,NEFT CR RAZORPAY HDFC5881146883
bnk_000000954,setl_000000954,SBIN5897361184,1953.00,INR,2026-08-19,NEFT CR RAZORPAY SBIN5897361184
bnk_000000955,setl_000000955,HDFC2678685838,878.61,INR,2026-08-29,NEFT CR RAZORPAY HDFC2678685838
bnk_000000956,setl_000000956,AXIS1764247480,488.06,INR,2026-08-25,NEFT CR RAZORPAY AXIS1764247480
bnk_000000957,setl_000000957,KKBK4852628125,4881.88,INR,2026-08-21,NEFT CR RAZORPAY KKBK4852628125
bnk_000000958,setl_000000958,SBIN4294730573,1952.28,INR,2026-08-20,NEFT CR RAZORPAY SBIN4294730573
bnk_000000959,setl_000000959,HDFC3873116056,1951.94,INR,2026-08-29,NEFT CR RAZORPAY HDFC3873116056
bnk_000000960,setl_000000960,KKBK6700029200,11717.58,INR,2026-08-20,NEFT CR RAZORPAY KKBK6700029200
bnk_000000961,setl_000000961,HDFC1998185368,378.22,INR,2026-08-22,NEFT CR RAZORPAY HDFC1998185368
bnk_000000962,setl_000000962,ICICI2970427638,878.60,INR,2026-08-30,NEFT CR RAZORPAY ICICI2970427638
bnk_000000963,setl_000000963,ICICI7060614764,7323.13,INR,2026-08-28,NEFT CR RAZORPAY ICICI7060614764
bnk_000000964,setl_000000964,HDFC7871377065,4881.86,INR,2026-08-29,NEFT CR RAZORPAY HDFC7871377065
bnk_000000965,setl_000000965,AXIS8157007197,878.19,INR,2026-08-17,NEFT CR RAZORPAY AXIS8157007197
bnk_000000966,setl_000000966,ICICI1057087328,487.98,INR,2026-08-29,NEFT CR RAZORPAY ICICI1057087328
bnk_000000967,setl_000000967,ICICI3661875683,487.39,INR,2026-08-22,NEFT CR RAZORPAY ICICI3661875683
bnk_000000968,setl_000000968,ICICI3757536074,1952.72,INR,2026-08-26,NEFT CR RAZORPAY ICICI3757536074
bnk_000000969,setl_000000969,AXIS4266296360,11717.32,INR,2026-08-27,NEFT CR RAZORPAY AXIS4266296360
bnk_000000970,setl_000000970,AXIS2472007336,1952.50,INR,2026-08-17,NEFT CR RAZORPAY AXIS2472007336
bnk_000000971,setl_000000971,SBIN7534672190,1221.05,INR,2026-08-27,NEFT CR RAZORPAY SBIN7534672190
bnk_000000972,setl_000000972,ICICI9813731840,1220.75,INR,2026-08-19,NEFT CR RAZORPAY ICICI9813731840
bnk_000000973,setl_000000973,HDFC7301035934,1221.40,INR,2026-08-20,NEFT CR RAZORPAY HDFC7301035934
bnk_000000974,setl_000000974,AXIS3729897436,1953.40,INR,2026-08-18,NEFT CR RAZORPAY AXIS3729897436
bnk_000000975,setl_000000975,SBIN3070177372,4881.55,INR,2026-08-30,NEFT CR RAZORPAY SBIN3070177372
bnk_000000976,setl_000000976,ICICI6049590132,4881.60,INR,2026-08-21,NEFT CR RAZORPAY ICICI6049590132
bnk_000000977,setl_000000977,SBIN5603945749,1221.39,INR,2026-08-24,NEFT CR RAZORPAY SBIN5603945749
bnk_000000978,setl_000000978,KKBK6902392354,4881.54,INR,2026-08-23,NEFT CR RAZORPAY KKBK6902392354
bnk_000000979,setl_000000979,KKBK5600916521,487.37,INR,2026-08-23,NEFT CR RAZORPAY KKBK5600916521
bnk_000000980,setl_000000980,AXIS8340650878,3417.29,INR,2026-08-17,NEFT CR RAZORPAY AXIS8340650878
bnk_000000981,setl_000000981,ICICI3051815663,3417.20,INR,2026-08-28,NEFT CR RAZORPAY ICICI3051815663
bnk_000000982,setl_000000982,SBIN5927905410,1952.57,INR,2026-08-26,NEFT CR RAZORPAY SBIN5927905410
bnk_000000983,setl_000000983,HDFC9232949182,4881.90,INR,2026-08-26,NEFT CR RAZORPAY HDFC9232949182
bnk_000000984,setl_000000984,ICICI8858714543,1953.66,INR,2026-08-21,NEFT CR RAZORPAY ICICI8858714543
bnk_000000985,setl_000000985,SBIN4734121713,878.57,INR,2026-08-26,NEFT CR RAZORPAY SBIN4734121713
bnk_000000986,setl_000000986,ICICI2323280914,1221.11,INR,2026-08-17,NEFT CR RAZORPAY ICICI2323280914
bnk_000000987,setl_000000987,AXIS8443359717,1220.72,INR,2026-08-22,NEFT CR RAZORPAY AXIS8443359717
bnk_000000988,setl_000000988,ICICI5768436968,1952.05,INR,2026-08-20,NEFT CR RAZORPAY ICICI5768436968
bnk_000000989,setl_000000989,ICICI7050717297,878.57,INR,2026-08-19,NEFT CR RAZORPAY ICICI7050717297
bnk_000000990,setl_000000990,AXIS5570972363,487.95,INR,2026-08-20,NEFT CR RAZORPAY AXIS5570972363
bnk_000000991,setl_000000991,AXIS9620972851,487.34,INR,2026-08-20,NEFT CR RAZORPAY AXIS9620972851
bnk_000000992,setl_000000992,KKBK8565000642,7323.59,INR,2026-08-29,NEFT CR RAZORPAY KKBK8565000642
bnk_000000993,setl_000000993,AXIS9587551470,1952.27,INR,2026-08-27,NEFT CR RAZORPAY AXIS9587551470
bnk_000000994,setl_000000994,AXIS4462904162,487.25,INR,2026-08-30,NEFT CR RAZORPAY AXIS4462904162
bnk_000000995,setl_000000995,HDFC4500620658,3416.98,INR,2026-08-26,NEFT CR RAZORPAY HDFC4500620658
bnk_000000996,setl_000000996,ICICI2383767931,3416.47,INR,2026-08-29,NEFT CR RAZORPAY ICICI2383767931
bnk_000000997,setl_000000997,SBIN5644445498,4881.61,INR,2026-08-27,NEFT CR RAZORPAY SBIN5644445498
bnk_000000998,setl_000000998,ICICI4057767497,11717.52,INR,2026-08-29,NEFT CR RAZORPAY ICICI4057767497
bnk_000000999,setl_000000999,HDFC9052143587,1221.06,INR,2026-08-18,NEFT CR RAZORPAY HDFC9052143587
bnk_orphan_001,setl_orphan_001,ICICI1908990420,4882.00,INR,2026-08-28,NEFT CR RAZORPAY ICICI1908990420
